0.00706514,0.00810655,3.2e-06
0.0070659,0.0081037,3.2e-06
0.00706883,0.00810186,3.2e-06
0.0070711,0.00809331,3.2e-06
0.00706984,0.00808937,3.2e-06
0.00635075,0.0108924,-8e-06
0.0063495,0.0108885,-8e-06
0.00634816,0.0108847,-8e-06
0.00634891,0.0108818,-8e-06
0.00634757,0.0108779,-8e-06
0.00734862,0.00729854,-1.8e-06
0.00735155,0.00729669,-1.8e-06
0.0073544,0.00729493,-1.8e-06
0.00735315,0.00729099,-1.8e-06
0.0073539,0.00728814,-1.8e-06
0.00735684,0.00728638,-1.8e-06
0.0073622,0.00719477,-9.7e-06
0.00736086,0.00719083,-9.7e-06
0.00736161,0.00718798,-9.7e-06
0.00736454,0.00718622,-9.7e-06
0.0073632,0.00718228,-9.7e-06
0.00700203,0.00834418,1.8e-06
0.00700069,0.00834024,1.8e-06
0.00700153,0.00833739,1.8e-06
0.00700438,0.00833563,1.8e-06
0.00700312,0.00833169,1.8e-06
0.00700387,0.00832893,1.8e-06
0.00723865,0.00748956,2e-06
0.00723731,0.00748562,2e-06
0.00724049,0.00747422,2e-06
0.00724343,0.00747246,2e-06
0.00724209,0.00746852,2e-06
0.00724502,0.00746676,2e-06
0.00724787,0.007465,2e-06
0.00724653,0.00746106,2e-06
0.00725206,0.00744111,2e-06
0.007255,0.00743935,2e-06
0.00678971,0.00924674,-6.9e-06
0.00679055,0.00924398,-6.9e-06
0.0067934,0.00924213,-6.9e-06
0.006795,0.00923652,-6.9e-06
0.00679374,0.00923258,-6.9e-06
0.00679533,0.00922688,-6.9e-06
0.00656248,0.00993096,5e-07
0.00656114,0.00992702,5e-07
0.00656407,0.00992526,5e-07
0.00656273,0.00992132,5e-07
0.00656667,0.00990707,5e-07
0.00656961,0.00990531,5e-07
0.00656827,0.00990137,5e-07
0.0065712,0.00989961,5e-07
0.00657438,0.00988821,5e-07
0.00657304,0.00988427,5e-07
0.00657589,0.00988251,5e-07
0.00657883,0.00988075,5e-07
0.00657749,0.00987681,5e-07
0.00658067,0.00986541,5e-07
0.00657933,0.00986156,5e-07
0.00658226,0.00985971,5e-07
0.00658302,0.00985686,5e-07
0.00658176,0.00985301,5e-07
0.00658461,0.00985116,5e-07
0.00658335,0.00984731,5e-07
0.00658486,0.00984161,5e-07
0.0065878,0.00983985,5e-07
0.00658645,0.00983591,5e-07
0.00658939,0.00983415,5e-07
0.00658805,0.00983021,5e-07
0.00658889,0.00982736,5e-07
0.00730545,0.00721472,-2.6e-06
0.00734267,0.00708086,-2.6e-06
0.00613073,0.0107907,1.4e-06
0.00616778,0.0106567,1.4e-06
0.00661856,0.00903024,6.1e-06
0.00662417,0.00901037,6.1e-06
0.00662291,0.00900644,6.1e-06
0.00662367,0.00900359,6.1e-06
0.0066266,0.00900183,6.1e-06
0.00662526,0.00899789,6.1e-06
0.00662685,0.00899227,6.1e-06
0.00662979,0.00899043,6.1e-06
0.00663138,0.00898481,6.1e-06
0.00663004,0.00898087,6.1e-06
0.00663809,0.00895246,6.1e-06
0.00664094,0.0089507,6.1e-06
0.00664177,0.00894785,6.1e-06
0.00664043,0.00894391,6.1e-06
0.00665401,0.00889554,6.1e-06
0.00748876,0.00669068,-7.5e-06
0.00748952,0.00668784,-7.5e-06
0.00749237,0.00668599,-7.5e-06
0.00749321,0.00668314,-7.5e-06
0.00749187,0.00667929,-7.5e-06
0.00749472,0.00667744,-7.5e-06
0.00749631,0.00667174,-7.5e-06
0.00642703,0.0104178,7.49532e-19
0.00642787,0.0104149,7.4941e-19
0.00643072,0.0104132,7.4941e-19
0.00643307,0.0104045,7.49036e-19
0.00643172,0.0104007,7.48792e-19
0.00643038,0.0103967,7.48544e-19
0.00643357,0.0103853,7.48053e-19
0.00643642,0.0103836,7.48053e-19
0.00643726,0.0103807,7.47932e-19
0.00644011,0.0103789,7.47928e-19
0.00644094,0.010376,7.47807e-19
0.0064396,0.0103722,7.47563e-19
0.00644036,0.0103693,7.47439e-19
0.00643902,0.0103654,7.47191e-19
0.00643986,0.0103625,7.4707e-19
0.00644271,0.0103607,7.47066e-19
0.00644136,0.0103568,7.46822e-19
0.0064443,0.010355,7.46821e-19
0.00644505,0.0103521,7.46697e-19
0.00644371,0.0103483,7.46454e-19
0.00644606,0.0103397,7.46085e-19
0.00644899,0.0103379,7.46085e-19
0.00697059,0.00859137,-9.6e-06
0.00696925,0.00858743,-9.6e-06
0.00697085,0.00858173,-9.6e-06
0.00696959,0.00857779,-9.6e-06
0.00697118,0.00857209,-9.6e-06
0.00730788,0.00738831,-6.4e-06
0.00730654,0.00738437,-6.4e-06
0.00730948,0.00738261,-6.4e-06
0.00730814,0.00737867,-6.4e-06
0.0068043,0.00835122,1.08e-05
0.00684176,0.00821753,1.08e-05
0.00722616,0.00752544,5.2e-06
0.00722909,0.00752368,5.2e-06
0.00722985,0.00752083,5.2e-06
0.00723278,0.00751907,5.2e-06
0.00723144,0.00751513,5.2e-06
0.00652107,0.0102025,-9.8e-06
0.00652401,0.0102007,-9.8e-06
0.00652476,0.0101978,-9.8e-06
0.00652342,0.010194,-9.8e-06
0.00652426,0.0101911,-9.8e-06
0.00652711,0.0101893,-9.8e-06
0.0065287,0.0101836,-9.8e-06
0.00652736,0.0101797,-9.8e-06
0.00652895,0.010174,-9.8e-06
0.0065318,0.0101722,-9.8e-06
0.00653055,0.0101683,-9.8e-06
0.00653205,0.0101626,-9.8e-06
0.00653071,0.0101587,-9.8e-06
0.00653365,0.0101569,-9.8e-06
0.0065344,0.010154,-9.8e-06
0.00653733,0.0101522,-9.8e-06
0.00653599,0.0101483,-9.8e-06
0.00653759,0.0101426,-9.8e-06
0.00653624,0.0101387,-9.8e-06
0.00653909,0.0101369,-9.8e-06
